Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T59753,2025-03-01,C3406,Laptop,106.0,525.4615540704654,Credit Card,Completed
T59754,2024-01-01,C1643,Tablet,8.0,519.4941778243674,Credit Card,Unknown
T59755,2024-10-17,C1805,Smartphone,3.0,518.1524235021693,Credit Card,Completed
T59756,2024-01-01,C2795,Laptop,5.0,525.4615540704654,Credit Card,Completed
T59757,2025-03-01,C2706,Headphones,125.0,312.4114173491956,Credit Card,Failed
T59758,2024-01-01,C1490,Smartphone,141.0,518.1524235021693,Credit Card,Completed
T59759,2025-03-01,C1419,Laptop,6.0,829.8914301932031,Credit Card,Completed
T59760,2025-03-01,C2530,Tablet,146.0,519.4941778243674,Credit Card,Unknown
T59761,2023-05-27,C4179,Headphones,106.0,525.0927233314231,Pay Pal,Unknown
T59762,2023-02-28,C4344,Coffee Machine,5.0,527.6393144588213,Cash,Completed
T59763,2025-03-01,C1074,Tablet,141.0,519.4941778243674,Credit Card,Unknown
T59764,2023-12-18,C934,Smartphone,106.0,518.1524235021693,Credit Card,Failed
T59765,2020-01-18,C4667,Tablet,7.0,519.4941778243674,Cash,Completed
T59766,2025-03-01,C4969,Smartphone,106.0,442.8918796328141,Credit Card,Failed
T59767,2025-03-01,C2980,Smartphone,2.0,769.2635153554451,Cash,Pending
T59769,2024-01-01,C2143,Laptop,106.0,525.4615540704654,Credit Card,Failed
T59770,2024-01-01,C1318,Smartphone,106.0,883.5492909418891,Credit Card,Completed
T59771,2024-01-01,C4330,Laptop,106.0,525.4615540704654,Credit Card,Failed
T59773,2024-01-01,C761,Tablet,502.0,519.4941778243674,Credit Card,Completed
T59774,2024-01-01,C010,Laptop,106.0,525.4615540704654,Credit Card,Failed
T59775,2025-03-01,C1994,Smartphone,484.0,392.2059643346189,Pay Pal,Pending
T59777,2024-01-01,C3605,Smartphone,3.0,518.1524235021693,Pay Pal,Completed
T59778,2024-01-01,C4171,Smartphone,6.0,518.1524235021693,Credit Card,Failed
T59779,2025-03-01,C4603,Laptop,106.0,525.4615540704654,Pay Pal,Completed
T59780,2024-01-01,C365,Smartphone,106.0,241.44,Pay Pal,Completed
T59781,2025-03-01,C1218,Laptop,2.0,525.4615540704654,Pay Pal,Completed
T59782,2025-03-01,C3641,Headphones,3.0,606.8876443705254,Cash,Completed
T59783,2025-03-01,C333,Smartphone,4.0,518.1524235021693,Cash,Completed
T59784,2024-01-02,C1452,Laptop,154.0,659.3096525190923,Credit Card,Pending
T59786,2024-01-01,C3585,Laptop,106.0,525.4615540704654,Credit Card,Completed
T59787,2024-01-01,C599,Laptop,6.0,765.047621858998,Cash,Completed
T59789,2025-03-01,C4486,Laptop,106.0,525.4615540704654,Credit Card,Unknown
T59790,2024-01-01,C4068,Smartphone,598.0,518.1524235021693,Pay Pal,Completed
T59792,2024-01-01,C1859,Coffee Machine,106.0,527.6393144588213,Cash,Completed
T59793,2024-01-01,C2532,Tablet,106.0,519.4941778243674,Credit Card,Pending
T59794,2024-01-01,C687,Tablet,832.0,519.4941778243674,Pay Pal,Unknown
T59795,2024-01-01,C4280,Headphones,824.0,707.6247692483548,Pay Pal,Pending
T59796,2024-01-01,C3717,Coffee Machine,106.0,527.6393144588213,Credit Card,Failed
T59797,2024-01-01,C3582,Laptop,650.0,321.34815988385685,Pay Pal,Pending
T59798,2024-01-01,C652,Headphones,106.0,525.0927233314231,Pay Pal,Completed
T59799,2020-09-07,C3290,Laptop,367.0,525.4615540704654,Pay Pal,Pending
T59800,2024-01-01,C3077,Tablet,6.0,269.7269041185781,Cash,Pending
T59801,2025-03-01,C4625,Smartphone,8.0,856.802865335446,Pay Pal,Failed
T59802,2025-03-01,C311,Smartphone,10.0,98.45583497584852,Credit Card,Pending
T59803,2020-12-04,C2504,Tablet,759.0,519.4941778243674,Credit Card,Completed
T59804,2024-09-03,C263,Laptop,733.0,823.57,Credit Card,Failed
T59805,2023-04-09,C3059,Headphones,596.0,525.0927233314231,Credit Card,Completed
T59806,2024-01-01,C3610,Laptop,321.0,581.8926708699313,Pay Pal,Unknown
T59807,2025-03-01,C633,Smartphone,3.0,703.3816257660337,Credit Card,Unknown
T59808,2025-03-01,C3773,Tablet,179.0,519.4941778243674,Cash,Failed
T59809,2021-01-13,C1948,Tablet,1.0,519.4941778243674,Cash,Unknown
T59811,2021-02-27,C3408,Coffee Machine,10.0,527.6393144588213,Credit Card,Pending
T59812,2024-01-01,C3764,Coffee Machine,10.0,527.6393144588213,Credit Card,Unknown
T59813,2023-05-07,C1022,Headphones,934.0,943.61,Credit Card,Failed
T59815,2020-11-14,C1203,Headphones,950.0,888.4679623836995,Credit Card,Unknown
T59816,2025-03-01,C3303,Headphones,106.0,525.0927233314231,Pay Pal,Failed
T59819,2025-03-01,C2961,Coffee Machine,499.0,639.6440194008755,Pay Pal,Pending
T59820,2023-01-31,C3575,Coffee Machine,654.0,696.78,Pay Pal,Unknown
T59821,2025-03-01,C522,Smartphone,106.0,73.72445103327357,Cash,Pending
T59822,2024-01-01,C4823,Smartphone,106.0,518.1524235021693,Pay Pal,Pending
T59823,2025-03-01,C2252,Smartphone,269.0,518.1524235021693,Pay Pal,Completed
T59824,2024-01-01,C1239,Tablet,4.0,789.7694604023671,Cash,Failed
T59825,2025-03-01,C4478,Laptop,106.0,471.5119680645216,Cash,Completed
T59826,2025-03-01,C2251,Tablet,106.0,519.4941778243674,Credit Card,Completed
T59827,2025-03-01,C026,Coffee Machine,5.0,527.6393144588213,Cash,Failed
T59829,2020-04-11,C2197,Tablet,962.0,372.87153310624166,Pay Pal,Unknown
T59831,2020-06-02,C1849,Coffee Machine,522.0,922.5307294146118,Pay Pal,Completed
T59832,2024-01-01,C4292,Smartphone,692.0,381.9680033276635,Cash,Completed
T59833,2025-03-01,C2951,Tablet,106.0,519.4941778243674,Pay Pal,Unknown
T59834,2024-10-26,C2826,Smartphone,391.0,518.1524235021693,Pay Pal,Completed
T59835,2025-03-01,C2607,Headphones,3.0,525.0927233314231,Credit Card,Failed
T59836,2024-01-01,C4851,Laptop,6.0,708.7830343214307,Pay Pal,Completed
T59838,2024-01-01,C978,Smartphone,3.0,518.1524235021693,Credit Card,Failed
T59839,2024-01-01,C2720,Laptop,4.0,525.4615540704654,Credit Card,Completed
T59840,2021-06-02,C1066,Coffee Machine,4.0,527.6393144588213,Pay Pal,Completed
T59841,2024-01-01,C1985,Coffee Machine,515.0,527.6393144588213,Pay Pal,Unknown
T59842,2025-03-01,C949,Smartphone,106.0,444.09289634896913,Pay Pal,Completed
T59844,2021-07-12,C4203,Headphones,4.0,525.0927233314231,Credit Card,Completed
T59845,2020-08-30,C1121,Tablet,627.0,490.79,Credit Card,Completed
T59846,2020-11-27,C2081,Smartphone,106.0,499.6852664142454,Cash,Completed
T59847,2024-01-01,C294,Coffee Machine,2.0,527.6393144588213,Pay Pal,Completed
T59848,2025-03-01,C3769,Coffee Machine,7.0,247.51456263355416,Cash,Completed
T59849,2024-01-01,C2829,Headphones,106.0,525.0927233314231,Pay Pal,Completed
T59850,2025-03-01,C1109,Smartphone,106.0,518.1524235021693,Pay Pal,Pending
T59852,2025-03-01,C1831,Smartphone,673.0,518.1524235021693,Credit Card,Unknown
T59853,2025-03-01,C4763,Tablet,3.0,519.4941778243674,Pay Pal,Completed
T59854,2023-08-01,C390,Headphones,617.0,143.73343981527808,Credit Card,Pending
T59855,2024-01-01,C742,Headphones,206.0,525.0927233314231,Cash,Failed
T59856,2020-12-15,C2146,Laptop,158.0,525.4615540704654,Pay Pal,Pending
T59857,2024-01-01,C1326,Tablet,954.0,519.4941778243674,Cash,Completed
T59860,2023-11-08,C4296,Headphones,250.0,525.0927233314231,Credit Card,Completed
T59861,2024-05-27,C1526,Coffee Machine,106.0,751.5,Pay Pal,Failed
T59862,2024-01-01,C1513,Tablet,519.0,519.4941778243674,Cash,Completed
T59863,2021-07-07,C4658,Coffee Machine,106.0,527.6393144588213,Pay Pal,Completed
T59864,2023-05-28,C432,Headphones,106.0,479.86,Pay Pal,Completed
T59866,2024-01-01,C4697,Coffee Machine,106.0,527.6393144588213,Cash,Pending
T59868,2024-01-01,C1405,Coffee Machine,106.0,361.10291033382936,Pay Pal,Completed
T59869,2025-03-01,C1152,Laptop,5.0,525.4615540704654,Credit Card,Unknown
T59871,2025-03-01,C2852,Tablet,6.0,571.8041841367558,Credit Card,Completed
T59872,2025-03-01,C3138,Tablet,8.0,779.0184114618446,Cash,Completed
T59873,2021-07-09,C3182,Smartphone,106.0,518.1524235021693,Credit Card,Completed
T59875,2025-03-01,C3429,Laptop,3.0,525.4615540704654,Credit Card,Completed
T59876,2021-08-22,C2109,Tablet,645.0,699.173099118741,Pay Pal,Completed
T59877,2024-01-01,C3746,Laptop,1.0,525.4615540704654,Pay Pal,Completed
T59879,2025-03-01,C2459,Coffee Machine,106.0,527.6393144588213,Credit Card,Unknown
T59881,2024-01-01,C3583,Laptop,217.0,637.8130203676437,Cash,Pending
T59884,2020-05-27,C1254,Headphones,106.0,525.0927233314231,Pay Pal,Failed
T59885,2021-05-15,C2609,Tablet,932.0,519.4941778243674,Credit Card,Unknown
T59886,2024-01-01,C952,Coffee Machine,10.0,527.6393144588213,Pay Pal,Completed
T59888,2021-01-26,C2883,Coffee Machine,5.0,527.6393144588213,Credit Card,Completed
T59889,2023-06-07,C4373,Smartphone,106.0,518.1524235021693,Credit Card,Completed
T59890,2025-03-01,C445,Laptop,181.0,525.4615540704654,Pay Pal,Completed
T59891,2022-01-07,C1002,Smartphone,314.0,518.1524235021693,Credit Card,Completed
T59892,2025-03-01,C2134,Tablet,106.0,519.4941778243674,Credit Card,Pending
T59893,2024-01-01,C4179,Tablet,305.0,519.4941778243674,Credit Card,Pending
T59895,2024-01-01,C1764,Headphones,165.0,693.416078534437,Credit Card,Failed
T59896,2022-06-06,C1044,Headphones,512.0,724.9303524089013,Cash,Completed
T59897,2023-08-21,C673,Coffee Machine,358.0,505.4102228749696,Pay Pal,Completed
T59898,2024-01-01,C4350,Smartphone,571.0,518.1524235021693,Credit Card,Completed
T59899,2025-03-01,C2787,Smartphone,5.0,840.0787457719082,Credit Card,Completed
T59900,2023-07-08,C4696,Tablet,106.0,519.4941778243674,Pay Pal,Unknown
T59901,2024-01-01,C488,Smartphone,141.0,518.1524235021693,Cash,Completed
T59902,2024-04-13,C4805,Smartphone,746.0,518.1524235021693,Pay Pal,Unknown
T59903,2025-03-01,C4835,Smartphone,6.0,667.4889042286343,Pay Pal,Completed
T59904,2024-01-01,C923,Smartphone,936.0,518.1524235021693,Pay Pal,Completed
T59905,2024-01-01,C2258,Smartphone,3.0,818.75,Pay Pal,Failed
T59906,2024-01-01,C2020,Laptop,106.0,525.4615540704654,Pay Pal,Pending
T59908,2021-09-10,C1077,Tablet,8.0,519.4941778243674,Credit Card,Completed
T59909,2025-03-01,C1734,Tablet,106.0,519.4941778243674,Credit Card,Completed
T59910,2023-11-20,C3084,Laptop,708.0,525.4615540704654,Pay Pal,Completed
T59911,2025-03-01,C2816,Coffee Machine,369.0,527.6393144588213,Credit Card,Completed
T59912,2025-03-01,C4794,Headphones,816.0,525.0927233314231,Credit Card,Pending
T59913,2024-01-01,C1027,Smartphone,5.0,518.1524235021693,Credit Card,Unknown
T59914,2024-02-15,C4462,Headphones,10.0,678.509396065253,Credit Card,Failed
T59915,2024-12-16,C1979,Tablet,367.0,519.4941778243674,Credit Card,Completed
T59916,2022-11-15,C4540,Laptop,106.0,477.5334787511008,Credit Card,Completed
T59917,2025-03-01,C2569,Coffee Machine,106.0,527.6393144588213,Pay Pal,Completed
T59918,2024-01-01,C3767,Smartphone,5.0,518.1524235021693,Credit Card,Completed
T59919,2025-03-01,C1059,Headphones,333.0,996.8850423544416,Credit Card,Completed
T59920,2021-03-17,C2893,Laptop,472.0,525.4615540704654,Credit Card,Completed
T59922,2022-06-19,C855,Coffee Machine,4.0,545.9052412038296,Pay Pal,Failed
T59923,2025-03-01,C1945,Coffee Machine,666.0,715.64,Credit Card,Failed
T59924,2024-09-11,C009,Headphones,401.0,405.2324240354439,Pay Pal,Completed
T59926,2023-09-05,C2378,Tablet,106.0,521.1665752183035,Cash,Pending
T89641,2025-03-01,C4134,Tablet,106.0,519.4941778243674,Pay Pal,Unknown
T59929,2024-01-01,C4865,Smartphone,115.0,539.28,Credit Card,Completed
T59930,2024-01-01,C3972,Tablet,106.0,519.4941778243674,Pay Pal,Completed
T59931,2023-02-13,C2154,Headphones,611.0,525.0927233314231,Pay Pal,Completed
T59935,2025-03-01,C3961,Coffee Machine,106.0,527.6393144588213,Pay Pal,Completed
T59936,2020-11-18,C4236,Coffee Machine,299.0,527.6393144588213,Pay Pal,Completed
T59937,2024-01-01,C3239,Laptop,106.0,525.4615540704654,Pay Pal,Completed
T59938,2025-03-01,C4191,Laptop,385.0,980.4007545877683,Cash,Completed
T59940,2024-01-01,C2342,Headphones,314.0,353.1095938151902,Credit Card,Completed
T59941,2024-01-01,C2863,Laptop,544.0,525.4615540704654,Pay Pal,Completed
T59942,2024-02-14,C109,Headphones,10.0,811.013795666148,Credit Card,Completed
T59943,2024-01-01,C300,Headphones,7.0,525.0927233314231,Credit Card,Failed
T59944,2021-12-27,C1313,Laptop,1.0,525.4615540704654,Credit Card,Failed
T59945,2022-11-02,C3578,Smartphone,922.0,518.1524235021693,Credit Card,Completed
T59946,2024-01-01,C3820,Laptop,629.0,539.7118308519516,Cash,Completed
T59947,2023-12-12,C2609,Tablet,10.0,519.4941778243674,Credit Card,Completed
T59949,2020-10-23,C4108,Laptop,4.0,525.4615540704654,Pay Pal,Unknown
T59950,2021-11-26,C2158,Headphones,842.0,525.0927233314231,Pay Pal,Completed
T59951,2024-01-01,C1471,Smartphone,106.0,678.76808271572,Pay Pal,Pending
T59954,2024-01-01,C3632,Coffee Machine,466.0,232.16,Credit Card,Failed
T59955,2025-03-01,C2594,Tablet,106.0,519.4941778243674,Pay Pal,Completed
T59956,2024-01-01,C3488,Tablet,472.0,519.4941778243674,Pay Pal,Unknown
T59957,2025-03-01,C3911,Tablet,321.0,407.6454074057025,Credit Card,Unknown
T59958,2025-03-01,C4121,Laptop,605.0,525.4615540704654,Pay Pal,Completed
T59959,2025-03-01,C4953,Smartphone,106.0,357.58,Credit Card,Completed
T59960,2024-01-01,C4930,Laptop,552.0,367.0417928378934,Credit Card,Completed
T59961,2022-10-17,C1279,Laptop,465.0,525.4615540704654,Pay Pal,Unknown
T59962,2025-03-01,C2135,Smartphone,115.0,518.1524235021693,Pay Pal,Completed
T59963,2023-02-19,C3604,Tablet,142.0,262.90413091454167,Pay Pal,Pending
T59965,2025-03-01,C2702,Tablet,106.0,543.1371953938078,Pay Pal,Failed
T59966,2024-01-01,C976,Headphones,931.0,111.21889810722,Credit Card,Completed
T59967,2025-03-01,C3945,Headphones,413.0,109.85684370520676,Cash,Completed
T59968,2025-03-01,C2291,Smartphone,368.0,518.1524235021693,Cash,Unknown
T59970,2024-01-01,C4358,Coffee Machine,9.0,106.86817541891536,Credit Card,Completed
T59971,2024-01-01,C003,Smartphone,106.0,518.1524235021693,Credit Card,Completed
T59972,2025-03-01,C1375,Headphones,106.0,81.04160075072434,Pay Pal,Failed
T59973,2024-12-30,C3141,Coffee Machine,613.0,527.6393144588213,Credit Card,Completed
T59974,2024-01-01,C910,Smartphone,8.0,518.1524235021693,Pay Pal,Unknown
T59975,2024-01-01,C2562,Headphones,106.0,525.0927233314231,Credit Card,Pending
T59977,2025-03-01,C1373,Headphones,762.0,525.0927233314231,Credit Card,Completed
T59978,2024-05-12,C3619,Tablet,996.0,418.5777625461897,Pay Pal,Completed
T59979,2024-01-01,C3603,Laptop,682.0,525.4615540704654,Pay Pal,Failed
T59980,2025-03-01,C1869,Tablet,106.0,519.4941778243674,Pay Pal,Completed
T59981,2024-01-01,C339,Tablet,106.0,404.7746326280919,Credit Card,Pending
T59982,2021-05-13,C4476,Tablet,106.0,519.4941778243674,Credit Card,Failed
T59983,2021-10-31,C1720,Coffee Machine,425.0,527.6393144588213,Credit Card,Completed
T59984,2025-03-01,C4795,Headphones,1.0,525.0927233314231,Credit Card,Failed
T59985,2025-03-01,C4223,Headphones,106.0,525.0927233314231,Credit Card,Completed
T59987,2025-03-01,C3134,Laptop,106.0,525.4615540704654,Credit Card,Completed
T59990,2022-01-05,C614,Headphones,106.0,526.19,Credit Card,Completed
T59991,2024-03-07,C1051,Headphones,853.0,525.0927233314231,Pay Pal,Pending
T59992,2024-01-01,C1797,Laptop,106.0,153.08494990333986,Cash,Completed
T59993,2023-01-08,C3870,Coffee Machine,239.0,527.6393144588213,Pay Pal,Completed
T59994,2020-03-21,C3373,Tablet,106.0,519.4941778243674,Credit Card,Completed
T59995,2025-03-01,C3852,Smartphone,106.0,518.1524235021693,Cash,Completed
T59997,2023-09-12,C729,Coffee Machine,6.0,527.6393144588213,Credit Card,Unknown
T59998,2022-08-07,C139,Laptop,106.0,525.4615540704654,Pay Pal,Pending
T59999,2025-03-01,C4979,Coffee Machine,3.0,527.6393144588213,Credit Card,Failed
T60000,2024-01-01,C1661,Tablet,7.0,519.4941778243674,Credit Card,Pending
T60001,2025-03-01,C3017,Headphones,3.0,525.0927233314231,Pay Pal,Completed
T60002,2024-01-01,C4877,Coffee Machine,9.0,527.6393144588213,Credit Card,Completed
T60004,2024-01-01,C031,Smartphone,653.0,581.8306011750083,Pay Pal,Completed
T60005,2021-05-16,C1296,Laptop,106.0,224.78546601761883,Credit Card,Completed
T60006,2024-06-06,C3318,Coffee Machine,493.0,63.03688627312227,Credit Card,Unknown
T60008,2024-01-01,C2599,Headphones,1.0,525.0927233314231,Credit Card,Completed
T60009,2025-03-01,C2738,Coffee Machine,8.0,527.6393144588213,Pay Pal,Completed
T60010,2025-03-01,C1955,Tablet,9.0,818.6974420459816,Credit Card,Completed
T60011,2022-07-25,C669,Tablet,664.0,436.521256498289,Credit Card,Completed
T60012,2025-03-01,C3363,Smartphone,106.0,973.1320389351883,Pay Pal,Completed
T60013,2024-01-01,C4238,Laptop,106.0,525.4615540704654,Credit Card,Unknown
T60015,2024-01-01,C1764,Headphones,120.0,525.0927233314231,Credit Card,Unknown
T60016,2025-03-01,C1725,Headphones,920.0,525.0927233314231,Pay Pal,Unknown
T60018,2024-01-01,C4807,Headphones,5.0,525.0927233314231,Credit Card,Unknown
T60019,2024-02-06,C4723,Tablet,106.0,519.4941778243674,Pay Pal,Unknown
T60020,2024-01-01,C3040,Tablet,3.0,519.4941778243674,Credit Card,Completed
T60021,2024-01-01,C1901,Tablet,230.0,337.4129305416272,Credit Card,Completed
T60022,2021-10-03,C2205,Headphones,5.0,525.0927233314231,Credit Card,Completed
T60023,2023-11-12,C1872,Smartphone,776.0,518.1524235021693,Cash,Completed
T60024,2024-09-16,C367,Tablet,110.0,519.4941778243674,Credit Card,Completed
T60025,2025-03-01,C1662,Laptop,106.0,525.4615540704654,Pay Pal,Failed
T60026,2021-08-26,C2101,Smartphone,106.0,104.77350793857246,Credit Card,Unknown
T60027,2025-01-21,C1758,Headphones,10.0,933.2979678553056,Credit Card,Unknown
T60028,2024-01-01,C1921,Tablet,9.0,386.7910709725953,Cash,Completed
T60029,2025-03-01,C3801,Smartphone,7.0,518.1524235021693,Cash,Failed
T60030,2025-03-01,C529,Smartphone,106.0,406.3865980665384,Credit Card,Completed
T60032,2024-01-01,C1150,Smartphone,2.0,509.2925780239218,Credit Card,Unknown
T60033,2023-03-17,C4627,Tablet,1.0,519.4941778243674,Credit Card,Failed
T60034,2025-03-01,C2198,Laptop,10.0,88.6602524786878,Credit Card,Unknown
T60035,2025-03-01,C3120,Coffee Machine,106.0,527.6393144588213,Credit Card,Completed
T60036,2024-01-01,C1105,Tablet,106.0,519.4941778243674,Pay Pal,Unknown
T60038,2024-01-01,C260,Headphones,6.0,525.0927233314231,Pay Pal,Completed
T60039,2025-03-01,C4513,Tablet,617.0,519.4941778243674,Pay Pal,Unknown
T60041,2025-03-01,C4002,Headphones,106.0,525.0927233314231,Pay Pal,Pending
T60044,2025-03-01,C4110,Tablet,883.0,877.2368725551586,Credit Card,Unknown
T60047,2025-03-01,C2066,Coffee Machine,4.0,527.6393144588213,Credit Card,Completed
T60048,2025-03-01,C4882,Tablet,106.0,519.4941778243674,Credit Card,Completed
T60049,2025-03-01,C1097,Coffee Machine,951.0,527.6393144588213,Credit Card,Completed
T60050,2024-01-01,C1101,Headphones,106.0,525.0927233314231,Pay Pal,Completed
T60051,2023-03-15,C4180,Tablet,3.0,519.4941778243674,Cash,Failed
T60052,2024-01-01,C2474,Headphones,550.0,186.2521104761335,Pay Pal,Completed
T60054,2025-03-01,C1420,Tablet,106.0,519.4941778243674,Pay Pal,Unknown
T60055,2024-01-01,C329,Coffee Machine,4.0,881.6298517549475,Pay Pal,Failed
T60056,2025-03-01,C1024,Laptop,631.0,525.4615540704654,Credit Card,Completed
T60057,2024-01-01,C2929,Tablet,8.0,519.4941778243674,Pay Pal,Pending
T60058,2021-05-02,C3064,Smartphone,7.0,518.1524235021693,Pay Pal,Failed
T60060,2025-03-01,C154,Smartphone,7.0,518.1524235021693,Cash,Unknown
T60061,2024-01-01,C4760,Headphones,538.0,525.0927233314231,Credit Card,Completed
T60062,2024-01-01,C3874,Headphones,106.0,525.0927233314231,Cash,Completed
T60063,2025-03-01,C2056,Laptop,813.0,872.9,Pay Pal,Unknown
T60064,2020-12-30,C1388,Tablet,406.0,519.4941778243674,Cash,Failed
T60065,2022-10-01,C479,Coffee Machine,106.0,527.6393144588213,Pay Pal,Completed
T60066,2025-03-01,C270,Laptop,106.0,838.0048914849075,Credit Card,Unknown
T60067,2020-09-13,C2247,Coffee Machine,4.0,803.6054789945863,Pay Pal,Completed
T60069,2024-01-01,C2891,Headphones,106.0,924.4569492364764,Cash,Unknown
T60070,2022-07-07,C4556,Headphones,106.0,936.5685543396568,Credit Card,Pending
T60071,2024-01-01,C138,Smartphone,1.0,518.1524235021693,Cash,Completed
T60072,2023-09-24,C2798,Coffee Machine,6.0,360.5552828212194,Pay Pal,Pending
T60073,2025-03-01,C1663,Tablet,775.0,519.4941778243674,Pay Pal,Completed
T60074,2024-01-01,C2265,Headphones,106.0,525.0927233314231,Pay Pal,Completed
T60075,2025-03-01,C2012,Laptop,223.0,777.086363748128,Pay Pal,Unknown
T60076,2024-01-01,C4846,Smartphone,2.0,518.1524235021693,Pay Pal,Pending
T60077,2024-01-01,C121,Headphones,114.0,525.0927233314231,Pay Pal,Pending
